Field_ID,User_ID,User_Rating,Field_Name,Field_Rating,Field_Types
14,6170,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,145,5,Champion Futsal,4.3,Futsal
13,5438,5,Pelangi Futsal,4.3,Futsal
9,3422,3,Go All Futsal,4.3,Futsal
20,8835,4,Tunas Bugar Badminton Hall,4.6,Badminton
7,2823,5,Supreme Arena Badminton,4.3,Badminton
14,5781,5,Kuningan Village Futsal Field 1,4.3,Futsal
9,3095,5,Go All Futsal,4.3,Futsal
20,8492,5,Tunas Bugar Badminton Hall,4.5,Badminton
18,7483,5,GOR Badminton Mega Kuningan,4.5,Badminton
12,4783,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,5659,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,1239,5,Centro Futsal,4.2,Futsal
10,4104,3,AS FUTSAL,4.3,Futsal
13,5505,5,Pelangi Futsal,4.5,Futsal
1,273,5,Champion Futsal,4.6,Futsal
7,2840,5,Supreme Arena Badminton,4.6,Badminton
7,2826,5,Supreme Arena Badminton,4.2,Badminton
5,2479,3,GOR Kurnia Badminton Court,4.3,Badminton
20,8855,3,Tunas Bugar Badminton Hall,4.5,Badminton
12,4705,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
20,8477,5,Tunas Bugar Badminton Hall,4.2,Badminton
10,3674,5,AS FUTSAL,4.5,Futsal
12,5091,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3366,4,Go All Futsal,4.5,Futsal
12,5356,1,Futsal Court Cilandak Sport Centre,4.6,Futsal
8,2969,5,Lapangan Badminton Tomang,4.5,Badminton
12,5269,3,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,5775,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6259,5,Kuningan Village Futsal Field 1,4.4,Futsal
17,7409,4,Lapangan Bulutangkis Talenta,4.5,Badminton
18,7800,4,GOR Badminton Mega Kuningan,4.6,Badminton
15,6878,5,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
4,1987,5,Royal Futsal,4.3,Futsal
20,8532,5,Tunas Bugar Badminton Hall,4.5,Badminton
1,842,3,Champion Futsal,4.3,Futsal
14,6736,2,Kuningan Village Futsal Field 1,4.2,Futsal
10,3851,4,AS FUTSAL,4.3,Futsal
9,3197,5,Go All Futsal,4.5,Futsal
6,2555,5,Lapangan Bulu Tangkis Patra,4.6,Badminton
7,2760,5,Supreme Arena Badminton,4.6,Badminton
8,3019,4,Lapangan Badminton Tomang,4.2,Badminton
10,3777,5,AS FUTSAL,4.2,Futsal
19,7905,5,Cililitan Badminton Hall,4.5,Badminton
1,5,5,Champion Futsal,4.5,Futsal
12,5259,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
16,6987,5,Diaz Badminton Hall,4.3,Badminton
13,5529,5,Pelangi Futsal,4.3,Futsal
9,3139,5,Go All Futsal,4.2,Futsal
5,2401,4,GOR Kurnia Badminton Court,4.2,Badminton
4,2063,5,Royal Futsal,4.2,Futsal
10,3656,5,AS FUTSAL,4.5,Futsal
12,5236,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3873,4,AS FUTSAL,4.3,Futsal
14,6169,5,Kuningan Village Futsal Field 1,4.2,Futsal
4,2002,5,Royal Futsal,4.5,Futsal
1,649,4,Champion Futsal,4.3,Futsal
14,5822,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6408,4,Kuningan Village Futsal Field 1,4.3,Futsal
16,7044,5,Diaz Badminton Hall,4.4,Badminton
2,1329,5,Centro Futsal,4.6,Futsal
15,6817,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
6,2718,3,Lapangan Bulu Tangkis Patra,4.2,Badminton
4,2051,5,Royal Futsal,4.3,Futsal
14,6737,2,Kuningan Village Futsal Field 1,4.5,Futsal
12,4655,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8242,4,Cililitan Badminton Hall,4.3,Badminton
3,1798,4,Planet Futsal,4.5,Futsal
1,181,5,Champion Futsal,4.3,Futsal
14,6472,4,Kuningan Village Futsal Field 1,4.5,Futsal
1,200,5,Champion Futsal,4.3,Futsal
9,3299,4,Go All Futsal,4.3,Futsal
20,8751,4,Tunas Bugar Badminton Hall,4.6,Badminton
7,2924,4,Supreme Arena Badminton,4.5,Badminton
1,571,5,Champion Futsal,4.2,Futsal
5,2306,5,GOR Kurnia Badminton Court,4.2,Badminton
5,2214,5,GOR Kurnia Badminton Court,4.3,Badminton
14,6158,5,Kuningan Village Futsal Field 1,4.3,Futsal
16,7185,4,Diaz Badminton Hall,4.5,Badminton
18,7620,5,GOR Badminton Mega Kuningan,4.5,Badminton
1,764,4,Champion Futsal,4.2,Futsal
4,2047,5,Royal Futsal,4.3,Futsal
14,6155,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6036,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,5862,5,Kuningan Village Futsal Field 1,4.5,Futsal
6,2510,5,Lapangan Bulu Tangkis Patra,4.3,Badminton
3,1954,1,Planet Futsal,4.3,Futsal
20,8837,4,Tunas Bugar Badminton Hall,4.5,Badminton
12,4986,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6118,5,Kuningan Village Futsal Field 1,4.3,Futsal
3,1732,5,Planet Futsal,4.4,Futsal
2,937,5,Centro Futsal,4.5,Futsal
12,4868,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3928,4,AS FUTSAL,4.5,Futsal
18,7698,5,GOR Badminton Mega Kuningan,4.3,Badminton
20,8709,5,Tunas Bugar Badminton Hall,4.5,Badminton
18,7582,5,GOR Badminton Mega Kuningan,4.2,Badminton
10,3734,5,AS FUTSAL,4.4,Futsal
2,1350,4,Centro Futsal,4.5,Futsal
6,2715,4,Lapangan Bulu Tangkis Patra,4.4,Badminton
2,965,5,Centro Futsal,4.2,Futsal
19,8186,5,Cililitan Badminton Hall,4.4,Badminton
2,1079,5,Centro Futsal,4.3,Futsal
14,5911,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,3576,5,AS FUTSAL,4.4,Futsal
2,1379,4,Centro Futsal,4.6,Futsal
15,6823,5,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
3,1734,5,Planet Futsal,4.2,Futsal
10,4031,3,AS FUTSAL,4.3,Futsal
9,3172,5,Go All Futsal,4.5,Futsal
1,78,5,Champion Futsal,4.3,Futsal
3,1625,5,Planet Futsal,4.3,Futsal
13,5562,4,Pelangi Futsal,4.2,Futsal
19,7894,5,Cililitan Badminton Hall,4.2,Badminton
19,8269,4,Cililitan Badminton Hall,4.2,Badminton
19,8227,4,Cililitan Badminton Hall,4.3,Badminton
14,5670,5,Kuningan Village Futsal Field 1,4.3,Futsal
20,8827,4,Tunas Bugar Badminton Hall,4.3,Badminton
9,3159,5,Go All Futsal,4.5,Futsal
1,206,5,Champion Futsal,4.3,Futsal
14,5853,5,Kuningan Village Futsal Field 1,4.5,Futsal
18,7854,3,GOR Badminton Mega Kuningan,4.5,Badminton
1,263,5,Champion Futsal,4.4,Futsal
2,1082,5,Centro Futsal,4.2,Futsal
19,8014,5,Cililitan Badminton Hall,4.3,Badminton
16,6969,5,Diaz Badminton Hall,4.4,Badminton
2,1190,5,Centro Futsal,4.4,Futsal
2,1116,5,Centro Futsal,4.6,Futsal
7,2918,4,Supreme Arena Badminton,4.2,Badminton
10,3921,4,AS FUTSAL,4.3,Futsal
9,3114,5,Go All Futsal,4.3,Futsal
14,6321,4,Kuningan Village Futsal Field 1,4.5,Futsal
6,2585,5,Lapangan Bulu Tangkis Patra,4.3,Badminton
9,3229,5,Go All Futsal,4.2,Futsal
10,3755,5,AS FUTSAL,4.6,Futsal
15,6930,3,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
10,4086,3,AS FUTSAL,4.3,Futsal
9,3433,2,Go All Futsal,4.3,Futsal
14,5914,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,5366,1,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,170,5,Champion Futsal,4.5,Futsal
1,468,5,Champion Futsal,4.2,Futsal
10,3982,4,AS FUTSAL,4.2,Futsal
19,8203,4,Cililitan Badminton Hall,4.3,Badminton
9,3119,5,Go All Futsal,4.5,Futsal
18,7704,5,GOR Badminton Mega Kuningan,4.3,Badminton
20,8671,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,6275,4,Kuningan Village Futsal Field 1,4.2,Futsal
19,8255,4,Cililitan Badminton Hall,4.3,Badminton
14,5924,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,4714,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,4142,3,AS FUTSAL,4.3,Futsal
13,5463,5,Pelangi Futsal,4.4,Futsal
2,976,5,Centro Futsal,4.5,Futsal
12,4721,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1561,2,Centro Futsal,4.5,Futsal
12,5036,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6383,4,Kuningan Village Futsal Field 1,4.3,Futsal
9,3136,5,Go All Futsal,4.2,Futsal
4,2140,3,Royal Futsal,4.5,Futsal
18,7783,4,GOR Badminton Mega Kuningan,4.3,Badminton
3,1833,4,Planet Futsal,4.4,Futsal
2,1554,2,Centro Futsal,4.5,Futsal
1,583,5,Champion Futsal,4.2,Futsal
4,2149,3,Royal Futsal,4.5,Futsal
12,4584,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
16,6994,5,Diaz Badminton Hall,4.3,Badminton
14,6746,2,Kuningan Village Futsal Field 1,4.3,Futsal
9,3386,3,Go All Futsal,4.4,Futsal
2,1328,5,Centro Futsal,4.4,Futsal
2,1472,4,Centro Futsal,4.5,Futsal
1,422,5,Champion Futsal,4.2,Futsal
10,3704,5,AS FUTSAL,4.2,Futsal
19,8426,3,Cililitan Badminton Hall,4.3,Badminton
9,3279,5,Go All Futsal,4.2,Futsal
19,8113,5,Cililitan Badminton Hall,4.3,Badminton
20,8525,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,5752,5,Kuningan Village Futsal Field 1,4.4,Futsal
17,7299,5,Lapangan Bulutangkis Talenta,4.4,Badminton
2,1427,4,Centro Futsal,4.5,Futsal
1,472,5,Champion Futsal,4.5,Futsal
1,393,5,Champion Futsal,4.4,Futsal
17,7391,4,Lapangan Bulutangkis Talenta,4.3,Badminton
20,8594,5,Tunas Bugar Badminton Hall,4.3,Badminton
13,5426,5,Pelangi Futsal,4.5,Futsal
12,4691,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,5773,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6235,5,Kuningan Village Futsal Field 1,4.2,Futsal
5,2196,5,GOR Kurnia Badminton Court,4.5,Badminton
18,7762,4,GOR Badminton Mega Kuningan,4.2,Badminton
5,2351,4,GOR Kurnia Badminton Court,4.3,Badminton
14,5782,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,3690,5,AS FUTSAL,4.4,Futsal
2,1254,5,Centro Futsal,4.2,Futsal
19,7896,5,Cililitan Badminton Hall,4.3,Badminton
14,6603,3,Kuningan Village Futsal Field 1,4.3,Futsal
14,6121,5,Kuningan Village Futsal Field 1,4.6,Futsal
7,2882,5,Supreme Arena Badminton,4.5,Badminton
12,4516,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8009,5,Cililitan Badminton Hall,4.3,Badminton
20,8754,4,Tunas Bugar Badminton Hall,4.5,Badminton
1,838,3,Champion Futsal,4.2,Futsal
19,7958,5,Cililitan Badminton Hall,4.5,Badminton
12,4475,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,695,4,Champion Futsal,4.2,Futsal
4,2126,3,Royal Futsal,4.5,Futsal
18,7584,5,GOR Badminton Mega Kuningan,4.4,Badminton
2,1469,4,Centro Futsal,4.2,Futsal
19,8167,5,Cililitan Badminton Hall,4.6,Badminton
7,2913,4,Supreme Arena Badminton,4.5,Badminton
18,7857,3,GOR Badminton Mega Kuningan,4.3,Badminton
3,1753,5,Planet Futsal,4.5,Futsal
18,7493,5,GOR Badminton Mega Kuningan,4.3,Badminton
20,8896,1,Tunas Bugar Badminton Hall,4.5,Badminton
12,4505,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5451,5,Pelangi Futsal,4.3,Futsal
14,6598,3,Kuningan Village Futsal Field 1,4.4,Futsal
2,1574,1,Centro Futsal,4.3,Futsal
20,8764,4,Tunas Bugar Badminton Hall,4.5,Badminton
18,7559,5,GOR Badminton Mega Kuningan,4.5,Badminton
12,5346,2,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3233,5,Go All Futsal,4.2,Futsal
19,8434,3,Cililitan Badminton Hall,4.3,Badminton
16,7166,4,Diaz Badminton Hall,4.1,Badminton
11,4436,1,Futsal Sani,4.3,Futsal
20,8725,4,Tunas Bugar Badminton Hall,4.1,Badminton
11,4336,4,Futsal Sani,4.2,Futsal
5,2286,5,GOR Kurnia Badminton Court,4.2,Badminton
10,4066,3,AS FUTSAL,4.4,Futsal
2,1091,5,Centro Futsal,4.2,Futsal
10,3462,5,AS FUTSAL,4.3,Futsal
14,5850,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,1581,1,Centro Futsal,4.2,Futsal
4,2124,3,Royal Futsal,4.3,Futsal
20,8824,4,Tunas Bugar Badminton Hall,4.3,Badminton
14,5845,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6126,5,Kuningan Village Futsal Field 1,4.5,Futsal
18,7491,5,GOR Badminton Mega Kuningan,4.6,Badminton
7,2809,5,Supreme Arena Badminton,4.3,Badminton
3,1597,5,Planet Futsal,4.2,Futsal
10,3808,5,AS FUTSAL,4.5,Futsal
1,513,5,Champion Futsal,4.5,Futsal
12,4894,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1319,5,Centro Futsal,4.2,Futsal
10,3944,4,AS FUTSAL,4.5,Futsal
12,5078,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,237,5,Champion Futsal,4.5,Futsal
12,5062,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3994,4,AS FUTSAL,4.2,Futsal
5,2263,5,GOR Kurnia Badminton Court,4.4,Badminton
17,7280,5,Lapangan Bulutangkis Talenta,4.3,Badminton
16,7114,4,Diaz Badminton Hall,4.3,Badminton
13,5530,5,Pelangi Futsal,4.3,Futsal
9,3246,5,Go All Futsal,4.6,Futsal
15,6905,4,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
14,6239,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,988,5,Centro Futsal,4.5,Futsal
12,5252,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
20,8853,3,Tunas Bugar Badminton Hall,4.4,Badminton
17,7432,4,Lapangan Bulutangkis Talenta,4.3,Badminton
16,6952,5,Diaz Badminton Hall,4.5,Badminton
18,7535,5,GOR Badminton Mega Kuningan,4.4,Badminton
2,1404,4,Centro Futsal,4.2,Futsal
19,8147,5,Cililitan Badminton Hall,4.5,Badminton
1,73,5,Champion Futsal,4.2,Futsal
19,8086,5,Cililitan Badminton Hall,4.4,Badminton
2,1361,4,Centro Futsal,4.5,Futsal
1,285,5,Champion Futsal,4.3,Futsal
9,3268,5,Go All Futsal,4.3,Futsal
13,5411,5,Pelangi Futsal,4.4,Futsal
2,1015,5,Centro Futsal,4.5,Futsal
1,98,5,Champion Futsal,4.2,Futsal
19,7874,5,Cililitan Badminton Hall,4.4,Badminton
17,7265,5,Lapangan Bulutangkis Talenta,4.3,Badminton
9,3310,4,Go All Futsal,4.3,Futsal
14,6425,4,Kuningan Village Futsal Field 1,4.2,Futsal
19,8341,4,Cililitan Badminton Hall,4.2,Badminton
4,2166,1,Royal Futsal,4.5,Futsal
1,508,5,Champion Futsal,4.5,Futsal
12,4973,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5151,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
18,7682,5,GOR Badminton Mega Kuningan,4.5,Badminton
12,4626,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1487,3,Centro Futsal,4.4,Futsal
2,971,5,Centro Futsal,4.3,Futsal
14,5926,5,Kuningan Village Futsal Field 1,4.5,Futsal
18,7528,5,GOR Badminton Mega Kuningan,4.1,Badminton
11,4437,1,Futsal Sani,4.3,Futsal
13,5471,5,Pelangi Futsal,4.3,Futsal
20,8657,5,Tunas Bugar Badminton Hall,4.5,Badminton
12,4846,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3340,4,Go All Futsal,4.3,Futsal
20,8884,2,Tunas Bugar Badminton Hall,4.6,Badminton
7,2830,5,Supreme Arena Badminton,4.5,Badminton
18,7624,5,GOR Badminton Mega Kuningan,4.3,Badminton
14,5691,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6181,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,475,5,Champion Futsal,4.5,Futsal
12,4478,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1890,4,Planet Futsal,4.6,Futsal
7,2884,5,Supreme Arena Badminton,4.2,Badminton
10,3668,5,AS FUTSAL,4.5,Futsal
1,377,5,Champion Futsal,4.3,Futsal
9,3192,5,Go All Futsal,4.2,Futsal
5,2398,4,GOR Kurnia Badminton Court,4.1,Badminton
11,4333,4,Futsal Sani,4.5,Futsal
18,7676,5,GOR Badminton Mega Kuningan,4.5,Badminton
1,120,5,Champion Futsal,4.4,Futsal
17,7262,5,Lapangan Bulutangkis Talenta,4.3,Badminton
14,6404,4,Kuningan Village Futsal Field 1,4.3,Futsal
14,5687,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,371,5,Champion Futsal,4.3,Futsal
9,3106,5,Go All Futsal,4.5,Futsal
12,4548,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6647,3,Kuningan Village Futsal Field 1,4.3,Futsal
9,3377,3,Go All Futsal,4.4,Futsal
2,1407,4,Centro Futsal,4.6,Futsal
8,2961,5,Lapangan Badminton Tomang,4.2,Badminton
4,1982,5,Royal Futsal,4.5,Futsal
12,4455,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8272,4,Cililitan Badminton Hall,4.2,Badminton
10,3959,4,AS FUTSAL,4.2,Futsal
5,2229,5,GOR Kurnia Badminton Court,4.3,Badminton
9,3342,4,Go All Futsal,4.4,Futsal
2,1110,5,Centro Futsal,4.5,Futsal
1,168,5,Champion Futsal,4.5,Futsal
12,5156,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5245,4,Futsal Court Cilandak Sport Centre,4.6,Futsal
15,6847,5,Gedung Bulutangkis Gelora Sunter,4.4,Badminton
2,1131,5,Centro Futsal,4.5,Futsal
12,5008,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,7934,5,Cililitan Badminton Hall,4.2,Badminton
5,2228,5,GOR Kurnia Badminton Court,4.5,Badminton
12,4706,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4944,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,339,5,Champion Futsal,4.5,Futsal
12,5144,4,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,942,5,Centro Futsal,4.3,Futsal
14,6599,3,Kuningan Village Futsal Field 1,4.2,Futsal
10,3512,5,AS FUTSAL,4.2,Futsal
19,8223,4,Cililitan Badminton Hall,4.5,Badminton
18,7703,5,GOR Badminton Mega Kuningan,4.2,Badminton
19,8268,4,Cililitan Badminton Hall,4.3,Badminton
3,1828,4,Planet Futsal,4.5,Futsal
6,2572,5,Lapangan Bulu Tangkis Patra,4.5,Badminton
6,2514,5,Lapangan Bulu Tangkis Patra,4.3,Badminton
13,5644,2,Pelangi Futsal,4.4,Futsal
2,1334,5,Centro Futsal,4.2,Futsal
10,3608,5,AS FUTSAL,4.4,Futsal
2,1128,5,Centro Futsal,4.4,Futsal
2,916,5,Centro Futsal,4.3,Futsal
14,5673,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,4022,3,AS FUTSAL,4.4,Futsal
2,1486,3,Centro Futsal,4.2,Futsal
19,8282,4,Cililitan Badminton Hall,4.3,Badminton
14,5904,5,Kuningan Village Futsal Field 1,4.3,Futsal
13,5396,5,Pelangi Futsal,4.2,Futsal
10,3511,5,AS FUTSAL,4.5,Futsal
1,199,5,Champion Futsal,4.5,Futsal
12,4662,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
7,2832,5,Supreme Arena Badminton,4.4,Badminton
2,1225,5,Centro Futsal,4.4,Futsal
2,901,5,Centro Futsal,4.2,Futsal
10,3900,4,AS FUTSAL,4.5,Futsal
12,5166,4,Futsal Court Cilandak Sport Centre,4.6,Futsal
7,2779,5,Supreme Arena Badminton,4.6,Badminton
7,2890,5,Supreme Arena Badminton,4.5,Badminton
6,2681,4,Lapangan Bulu Tangkis Patra,4.2,Badminton
19,7999,5,Cililitan Badminton Hall,4.5,Badminton
12,5075,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3038,5,Go All Futsal,4.4,Futsal
2,947,5,Centro Futsal,4.3,Futsal
20,8593,5,Tunas Bugar Badminton Hall,4.2,Badminton
5,2240,5,GOR Kurnia Badminton Court,4.3,Badminton
14,6689,3,Kuningan Village Futsal Field 1,4.5,Futsal
6,2566,5,Lapangan Bulu Tangkis Patra,4.3,Badminton
14,6250,5,Kuningan Village Futsal Field 1,4.6,Futsal
15,6857,5,Gedung Bulutangkis Gelora Sunter,4.4,Badminton
2,1306,5,Centro Futsal,4.4,Futsal
2,1046,5,Centro Futsal,4.3,Futsal
16,7172,4,Diaz Badminton Hall,4.6,Badminton
7,2906,4,Supreme Arena Badminton,4.1,Badminton
11,4442,1,Futsal Sani,4.3,Futsal
3,1883,4,Planet Futsal,4.5,Futsal
12,5310,3,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4719,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4961,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3264,5,Go All Futsal,4.6,Futsal
7,2743,5,Supreme Arena Badminton,4.3,Badminton
3,1802,4,Planet Futsal,4.5,Futsal
1,588,5,Champion Futsal,4.3,Futsal
16,7115,4,Diaz Badminton Hall,4.5,Badminton
18,7626,5,GOR Badminton Mega Kuningan,4.5,Badminton
12,4652,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4547,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
6,2531,5,Lapangan Bulu Tangkis Patra,4.5,Badminton
1,604,4,Champion Futsal,4.2,Futsal
5,2330,5,GOR Kurnia Badminton Court,4.5,Badminton
12,5076,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
5,2440,3,GOR Kurnia Badminton Court,4.3,Badminton
20,8481,5,Tunas Bugar Badminton Hall,4.4,Badminton
2,1562,2,Centro Futsal,4.3,Futsal
14,6372,4,Kuningan Village Futsal Field 1,4.3,Futsal
13,5601,3,Pelangi Futsal,4.4,Futsal
2,1137,5,Centro Futsal,4.2,Futsal
19,8246,4,Cililitan Badminton Hall,4.5,Badminton
1,56,5,Champion Futsal,4.3,Futsal
3,1785,5,Planet Futsal,4.3,Futsal
16,7103,5,Diaz Badminton Hall,4.3,Badminton
9,3400,3,Go All Futsal,4.5,Futsal
6,2603,5,Lapangan Bulu Tangkis Patra,4.3,Badminton
14,5675,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,4046,3,AS FUTSAL,4.2,Futsal
10,4105,3,AS FUTSAL,4.2,Futsal
10,3910,4,AS FUTSAL,4.5,Futsal
1,603,4,Champion Futsal,4.3,Futsal
20,8635,5,Tunas Bugar Badminton Hall,4.3,Badminton
9,3349,4,Go All Futsal,4.3,Futsal
14,6198,5,Kuningan Village Futsal Field 1,4.3,Futsal
3,1737,5,Planet Futsal,4.2,Futsal
10,3689,5,AS FUTSAL,4.3,Futsal
14,5709,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,4792,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5580,4,Pelangi Futsal,4.3,Futsal
16,7134,4,Diaz Badminton Hall,4.3,Badminton
14,6624,3,Kuningan Village Futsal Field 1,4.3,Futsal
3,1747,5,Planet Futsal,4.3,Futsal
14,6073,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,5884,5,Kuningan Village Futsal Field 1,4.3,Futsal
20,8705,5,Tunas Bugar Badminton Hall,4.5,Badminton
1,289,5,Champion Futsal,4.4,Futsal
2,1020,5,Centro Futsal,4.6,Futsal
15,6859,5,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
10,3602,5,AS FUTSAL,4.3,Futsal
14,6316,4,Kuningan Village Futsal Field 1,4.3,Futsal
3,1879,4,Planet Futsal,4.3,Futsal
20,8620,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,6620,3,Kuningan Village Futsal Field 1,4.5,Futsal
1,811,3,Champion Futsal,4.3,Futsal
16,7216,3,Diaz Badminton Hall,4.3,Badminton
14,5989,5,Kuningan Village Futsal Field 1,4.1,Futsal
11,4286,5,Futsal Sani,4.2,Futsal
10,3499,5,AS FUTSAL,4.3,Futsal
16,7060,5,Diaz Badminton Hall,4.2,Badminton
5,2350,4,GOR Kurnia Badminton Court,4.6,Badminton
15,6925,4,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
12,4787,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
17,7326,5,Lapangan Bulutangkis Talenta,4.2,Badminton
5,2271,5,GOR Kurnia Badminton Court,4.5,Badminton
12,5105,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
6,2623,5,Lapangan Bulu Tangkis Patra,4.3,Badminton
14,6071,5,Kuningan Village Futsal Field 1,4.5,Futsal
6,2701,4,Lapangan Bulu Tangkis Patra,4.5,Badminton
12,4742,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1790,5,Planet Futsal,4.2,Futsal
10,4101,3,AS FUTSAL,4.6,Futsal
7,2817,5,Supreme Arena Badminton,4.5,Badminton
1,559,5,Champion Futsal,4.2,Futsal
10,4019,3,AS FUTSAL,4.5,Futsal
1,870,2,Champion Futsal,4.3,Futsal
9,3039,5,Go All Futsal,4.6,Futsal
15,6892,4,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
1,279,5,Champion Futsal,4.3,Futsal
14,6283,4,Kuningan Village Futsal Field 1,4.6,Futsal
8,3032,1,Lapangan Badminton Tomang,4.3,Badminton
3,1616,5,Planet Futsal,4.4,Futsal
2,1474,4,Centro Futsal,4.4,Futsal
2,950,5,Centro Futsal,4.3,Futsal
9,3280,5,Go All Futsal,4.4,Futsal
2,1506,3,Centro Futsal,4.4,Futsal
17,7285,5,Lapangan Bulutangkis Talenta,4.5,Badminton
1,816,3,Champion Futsal,4.5,Futsal
18,7579,5,GOR Badminton Mega Kuningan,4.5,Badminton
12,4735,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6564,4,Kuningan Village Futsal Field 1,4.5,Futsal
12,5354,1,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3164,5,Go All Futsal,4.2,Futsal
4,2039,5,Royal Futsal,4.3,Futsal
20,8781,4,Tunas Bugar Badminton Hall,4.2,Badminton
10,3999,4,AS FUTSAL,4.3,Futsal
14,6052,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,4153,2,AS FUTSAL,4.2,Futsal
10,3975,4,AS FUTSAL,4.6,Futsal
15,6790,5,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
14,6407,4,Kuningan Village Futsal Field 1,4.2,Futsal
10,3992,4,AS FUTSAL,4.3,Futsal
9,3109,5,Go All Futsal,4.2,Futsal
4,2090,4,Royal Futsal,4.4,Futsal
2,1397,4,Centro Futsal,4.3,Futsal
9,3447,1,Go All Futsal,4.3,Futsal
14,6427,4,Kuningan Village Futsal Field 1,4.2,Futsal
